A(387,587)	X(196,388)	Y(575,378)	R(381,170)
3.2313729815963272	-5.783133095607649	0.31889869298339335	5.791918920176544
3.575606671034325	-5.156761702632219	-1.994602754238875	5.529071477648995
1.0785431196445134	2.3004301404321286	3.831961824967846	4.469441828575408
5.053848440631604	1.902204826405402	-5.130997124232179	5.472249509157901
1.8969080099472295	-0.9325272717907975	4.385818498016357	4.483861172045366
2.0315950962603195	-3.2521769420959874	5.020647109194874	5.981935494283405
5.658351135049395	3.6702536399409746	-2.617301485153845	4.507885185504229
3.4144290696459443	-5.3975903700992065	-0.42705499331679353	5.414458215805575
4.283308474558302	-2.1614653374582447	-3.976140104499062	4.525662662598627
0.3300041632652287	5.2758028086425375	0.9458576574935094	5.359919960588926
2.0859994197099074	-3.1182947112277835	4.1650656017756305	5.2030311716504025
5.7764196512514605	5.083948994094406	-1.9077110927028875	5.430091987045447
0.5265548812050037	2.8985800460577194	2.688078480759369	3.9531673632829625
2.9677693626580464	-5.014428586065441	0.8718308458000212	5.08965451366187
3.671832408024229	-4.07853054693317	-2.171980246565704	4.620812657286443
3.7590736118002233	-4.899849223686993	-3.6244194904330183	6.094664802718585
4.14842936487732	-3.5412777897875922	-5.081201754210302	6.193485258837123
1.7176240283381872	-0.6873421455404939	4.7808489736267115	4.830005810934785
5.361220763440902	2.1077103314973886	-4.3715810954970395	4.853160219486672
3.5362283885835075	-3.757900827818209	-1.697988104706061	4.1237097661499
3.763285432421646	-3.432764547111699	-1.6049369614763975	3.7894188322512043
6.03556485058772	2.1413136496475054	0.0667358036223582	2.142353335388876
0.2949309082809804	4.174677134171481	2.611465885539613	4.924193664541577
4.11543746911963	-4.029751851817137	-5.096040689714226	6.496809270591733
4.647575387608411	0.7530277577767095	-6.475715251205793	6.51935110411163
5.1334122395841995	1.140087961840945	-4.9668867597727155	5.096053830675275
3.073925947028926	-5.443491441428659	-0.22567206756264702	5.44816730240409
3.388199405253358	-4.462807048407983	0.08221124960101323	4.463564208217569
2.4766917838803755	-2.639297040293	2.0686373391407074	3.353378789785988
5.7727376966237465	5.39055062766169	-2.374762477019001	5.890461178179622
0.06507654842648714	6.169872244636098	-0.3895298707899377	6.182156341873643
4.135552951027172	-2.8132048744721434	-5.429511898365757	6.115040565707569
6.118719021543917	4.972566944385556	-1.5378648390854481	5.204944791224131
0.5325868644339607	6.164615979280819	4.05675205661195	7.379683422805459
0.23063484477148719	3.303469734804131	1.289571215350532	3.5462524174440153
0.38182729820374567	3.7608366273153973	2.5014903926634693	4.516784954139912
0.2684037324957452	6.553994735809794	0.8917216448291093	6.614379372917706
2.573448977627262	-5.038206505318434	3.5698156554848217	6.174715265044819
5.041609396230096	2.189672998590808	-5.786268312415185	6.186725209997429
2.0298467025931064	-2.0554748565549135	3.532244494604665	4.08677477426814
6.033444860668487	4.478287276581045	-1.0720142372109356	4.604809600447191
0.7737558380966141	1.9282541965468625	3.663119146643329	4.139638405586354
0.23609606801152838	4.679993624085923	1.3165710490888016	4.861656060313572
1.3337491828264747	1.2320049023074173	2.9581575690676942	3.204455067986131
0.49251462312013994	5.537940501977195	1.6134931985333427	5.768201219197609
4.234333800364761	-0.8030843318229213	-5.010505112564002	5.074456219837695
1.3154646897742523	1.4272880284591376	4.5523146873720215	4.7708196496038076
3.401756275340922	-4.3544389932886	-0.8925652794053378	4.444976009414693
4.643169818507807	-0.07408632986703151	-3.7894186220567074	3.790142777978598
3.5368053635839276	-4.927106187341629	-2.3775289138462634	5.470742099342205
0.5096189142472218	6.298222169351565	3.5947762121136355	7.25189757992276
2.208318071157842	-3.8212234909881255	5.5650637269353185	6.750680206685153
2.87034443923704	-3.3499865955067056	2.6841643630034433	4.292685466895087
1.2576905360899975	1.4485638998492956	4.575232048604601	4.799071334177609
0.12863917676189765	2.918117196336845	1.9865097270166188	3.530103237454742
2.3102810596638226	-2.8900387671416303	4.21461875295154	5.110316556565973
4.1678130037368515	-2.2903611814919764	-3.102855030798139	3.8566129808206893
5.015632928934448	2.3544754103193952	-3.683637655248525	4.371812076583752
1.7451447647951277	-1.775654268380388	5.786979520721372	6.0532701950322725
3.7133115156673155	-3.8246857132108296	-1.9293435887256236	4.283758570250628
6.226474007948196	7.357909881401012	-0.40583435560606307	7.369093522748156
4.916155957530438	1.8008824684424516	-4.495545098909314	4.842840427008817
5.222121969807035	2.5116839343103496	-5.8493550700193	6.3658079550857645
5.835508301677827	4.275808751849856	-3.2125087272837236	5.348154149355636
5.526988539953452	4.091445207345291	-1.750462871450421	4.450173496509457
0.06592513665368992	5.8466461310235855	0.7222915659071575	5.891092945081895
3.8469309440567687	-4.03672615094458	-2.8129284272514847	4.920134587037163
5.901469182262182	5.37940054350022	-1.6688267540395623	5.632311509709729
5.5586510927899955	2.217371182044693	-1.4904905626692078	2.671759172599254
1.869539289086592	-2.833499835343365	6.5687851104417065	7.153856242898059
0.5463997707060502	4.73349505237148	2.638703791890674	5.419292676370552
1.1645031437487348	3.824071062427091	5.6888619893992685	6.854682357697114
5.150437779790857	2.6764859243756156	-3.7226690508273337	4.5849582075923525
1.001386931376277	3.8704875473466664	5.206623221151391	6.487649745570309
2.5342550179304926	-4.659407377711122	3.1222242088279453	5.60877536737389
4.850509940790791	2.743939563695572	-5.031557947146899	5.7311237732848666
1.8998997152553885	-1.8078799695259764	3.3317068714895988	3.7906068988678125
6.232291536543836	4.641017265889431	0.008868739774111567	4.641025739729202
2.7321490433815336	-3.1520438573476315	2.0559493838730134	3.763284250185037
4.0382512472576275	-3.173231152824379	-6.293102992939658	7.047874944194258
4.843331493432156	-0.6890134336679627	-5.127995873191194	5.1740778103195195
3.364053649577617	-5.874185185876449	-1.6024134477801026	6.088824226038788
4.587877859683072	1.3200992478249296	-2.967951873258858	3.248291912080672
0.400988199956422	4.743556975098114	1.6957191857384946	5.037538717755289
2.5648917880424302	-4.310221744261936	2.0920692448819027	4.791113149372403
3.8878950076488623	-4.55755724433814	-3.649349230765488	5.8385852604468935
2.851294568307031	-4.968754050436569	0.6313163541553595	5.008700146021304
3.545619236009316	-3.543642523412324	-2.6181333138453007	4.405907895406194
4.426916358797395	-2.2214947943822327	-4.127458995130942	4.6873187301435655
1.617347497684695	0.7217648312246037	6.334529206545575	6.375516037166842
0.45215748852159476	4.9084012808741395	0.6204771895507626	4.94746349929332
3.850706612217977	-5.113720583266575	-1.8324384309873236	5.432123784219532
4.550499706373728	0.28642494005329333	-5.601976176029344	5.6092937454803415
2.1877297934637654	-3.504000406852488	4.627873659277531	5.804759552079415
5.0529540021701	0.5756462076088926	-4.985269846756265	5.018394564132212
3.204981905004016	-5.524909808055284	-0.6950856758371522	5.568462308743722
3.2767633279300363	-6.413585894008989	0.2054111709910852	6.416874454826042
3.2861945425645924	-5.955870417621803	0.3856528892136828	5.968343202469288
3.603970095360388	-4.365513521547698	-1.8685367242895619	4.748593243986534
5.603721520326711	5.2535000819828195	-3.3013260775231004	6.204677024755402
2.4899455629355804	-4.582627317246706	3.070994732574164	5.516473672217969
2.489729693339361	-3.33938868246972	3.130946590449958	4.57759143271405
2.332204183470817	-6.867685437336333	5.012423235020186	8.502322621094295
0.3080623913387752	4.079735690761612	0.3437953344466993	4.094195713258154
2.5306075928655303	-4.24617393261859	3.0099514208650007	5.20478631857417
2.8074381995068154	-3.8562395945404018	1.4685398232036053	4.126401946349386
1.9673943826041722	-3.2743090516898663	3.289330887762738	4.641206465475135
2.5023894281006847	-5.132905356030097	4.056291391592903	6.542187497119992
2.793762679488456	-5.361486026723468	2.4604216563496575	5.899085280090922
2.395658658322689	-3.0837469495774386	3.058095718261015	4.342976475998288
2.496405371713898	-4.615634283921281	3.280970070306317	5.6629360269347355
5.44931662100026	1.4461745101715737	-5.009209921703061	5.213789864729722
0.8098117619657225	3.6892921492767	3.3246519046200578	4.966305150673735
1.3773627253775391	0.7048938696472606	5.538682742582973	5.583357582176941
5.63062487066505	4.37784917296563	-2.130142434608265	4.868579892838842
5.372755213247079	3.7221886933403785	-4.672639841033384	5.973964492097642
3.524845077743107	-4.861801818736389	-1.5280223459517548	5.096270127691071
1.68458922809276	-0.7736682119449754	4.828170286552252	4.889763881632751
0.4755279181827512	4.257103863816847	0.6279539006141588	4.303168531282602
2.2644075971728603	-2.951246720212236	4.376066051095382	5.278239411689565
4.003799950798653	-5.188746849419008	-3.178838588617907	6.085072607606418
3.0967874811289606	-3.965092121566249	-1.8042092159659147	4.356274374678789
2.6612606880882668	-2.7977106706899084	2.4944833624759157	3.7482839063445192
5.91409870874454	5.090075767345775	-1.8500732663357815	5.415869496962702
0.12649424990207114	4.044417635073425	1.1664742770830614	4.209272650469362
4.336758606644823	-1.727129721786415	-3.4010025395706287	3.8144193988133877
5.006330168177608	0.9581977693586232	-3.4705897914343797	3.6004355938708823
0.5966063951613817	4.610716391897188	2.711277346349745	5.348806455213979
0.9773165835600687	2.2064231746706215	4.560796200743995	5.0664746333564565
5.551572872755272	5.004254306423631	-3.027583054658531	5.848830679393527
6.2355021333315275	4.416040185944459	2.6690943172594253	5.159987926178019
1.1319620361094387	2.0419414528101005	4.964620118370458	5.3681447275975085
3.917637094272785	-3.2536569371600503	-4.568039516608958	5.608321361158856
0.00791994024001713	5.052766272882701	-0.5201303950867906	5.0794667669228915
4.339793695885365	-2.165064824760415	-4.127557997476482	4.660927023452192
3.6208208093761622	-3.828276724429727	-2.005086953578542	4.321582623324617
3.8737457005625786	-2.2953885335166193	-5.971313306437649	6.397295610133934
3.8852301271925507	-3.0473473439641774	-2.385497046823415	3.8700028417520262
5.78639159985635	5.550527607772495	-2.383398494130012	6.040608008012593
1.9387737786235635	-1.5531120256814843	3.3447274448041497	3.6877308259067036
4.18122598762309	-3.081298691806792	-4.313962652406682	5.30138429039906
5.68255057356659	4.84107731789445	-1.3333662978193788	5.021343971686532
2.2053201833314473	-0.9636316250114021	2.459316522531873	2.64136776438276
2.479360183489058	-2.72598156473177	1.8027927795240435	3.268185627708667
1.8334588529572378	-0.9992770888150502	5.938217874480914	6.0217095766098945
3.3874125242731874	-5.725459248696315	-3.7338733926968315	6.835400070308359
6.009563134643624	4.915510267151229	0.8572710903206253	4.989704891951894
0.5358376180004701	5.828032242900688	4.613783465292155	7.433233326681822
0.09334050885537434	3.593259630425441	0.22872390771864257	3.600531821496272
4.502607761989786	-0.9272995840433913	-4.657045247414187	4.748468695803955
2.677327613714873	-4.482591359997712	0.890676268405665	4.570222042289322
1.7691802732727042	0.3702536471631054	4.364677935596789	4.380354009063996
1.443743779690942	-0.22330412018797619	4.093761848656913	4.099847656146725
5.800782349528458	5.3977768002462705	-3.6615473987369733	6.522493674851234
0.28528500781344274	5.668058118352739	-0.2479980960946564	5.673480932257636
5.555810711011852	2.0309184043892015	-2.0269051571618806	2.8693159605411545
2.2888231560416155	-2.767555862756355	3.839820277632361	4.733242569105638
1.259558794331207	0.023665167856040004	4.43628771243915	4.436350832351771
0.907569159720861	4.025102698410865	3.753084446323045	5.5033712026344705
3.209679843170161	-7.344438915129141	2.2357191289465037	7.677188482875787
0.11249645999812767	4.179438651022348	-0.01261319316178211	4.179457683755303
2.5143179860595035	-4.164943454172867	3.5033756887889114	5.442462236272714
5.851767619692475	3.8802875021162704	-0.69231061242807	3.9415637865142124
2.354906183453404	-2.183896772945165	3.6051534226661897	4.215036929356853
3.0407994826881666	-3.4594170721513278	-0.2488932333708299	3.468359024194273
1.5853447293551917	0.3413486762685314	4.938906982068896	4.950688951683308
4.3777680265665175	-2.0762665819024075	-5.421907823103662	5.805856298717477
0.5615068887595354	2.920259204721477	3.328060344518861	4.427629103653502
1.0202060288167911	3.420232967428003	3.563653001824156	4.939394322069425
5.625347396285162	3.617451628836308	-2.09824836958407	4.18193764987388
0.2972407113570759	3.1932435061238014	1.476915737553361	3.5182501595586713
2.6219390519985	-6.146319132372524	2.3065635640604922	6.564866666735888
1.846601799477822	-0.855363262396625	6.691175788352124	6.74562671226977
2.5582871632332846	-4.341211795207862	2.9959126523595923	5.274619651825158
0.8205727358246415	1.3440423100599466	4.474360743621092	4.671868340962614
4.292025005735903	-3.4992529145863043	-3.3509902196723225	4.844987761860736
5.512680169781728	4.638922838972226	-3.4827932294982733	5.800814924247898
1.0563887434633987	0.7297524794209085	3.886020546211877	3.9539466823418112
0.51369561511875	4.564012109544567	1.3689036073788807	4.764882330379667
5.04409077529353	1.7717285689544364	-3.6927982497802763	4.095824829705197
0.276513239054406	6.31385282907039	1.88346953112773	6.588793138492563
0.5608841116022663	4.290976307777316	2.579583040652835	5.0066681872808365
2.377264589360559	-3.603641203806811	2.95322945576397	4.65916238654183
4.549108570214403	0.8101409297667888	-4.790504492533266	4.858524633987647
5.007167139301424	1.3737179484522837	-3.806530962577949	4.046823318476426
5.0752667664509294	1.240490498433973	-3.7769668643087364	3.975461655052295
1.1468099017222355	3.2443343466492998	4.234003478319624	5.334087626508494
0.5841559913754207	4.034192028579215	2.571281122591379	4.7839514979613735
3.765072640123114	-3.897143495758762	-3.5647160021084137	5.281564881947642
1.5857871490881383	-0.5502106899327679	4.7969385094301735	4.828390090555077
1.1263123198244647	1.5834105789572754	3.0545130012673205	3.4405288454632825
1.9849461696373982	-0.45737136142229007	3.3727953908504187	3.4036652759622394
4.643737630195277	2.20705995494493	-4.84295206077246	5.322151661467544
0.24734083148560632	4.052028779803347	0.024240750113794896	4.052101287766717
0.4922536412415262	3.482259591472993	2.658614318710929	4.381137062231725
0.249802340283209	5.072517726804323	0.12881588068717886	5.074153093853329
5.248538087713111	3.1925211252534766	-5.312651267162117	6.198100888309981
3.2413127618323605	-4.803441556126548	-0.2655586570421	4.810776671542074
4.879757182044819	0.31644587596774554	-3.5990330288287176	3.6129180360225455
4.6856980178861045	-0.42669922508001923	-6.288468150870174	6.30292820149432
4.6375542428082595	-1.4474505521599974	-4.601652628292348	4.823932007441456
1.6745523690931912	-0.11354487065629082	6.550812247869554	6.551796207490745
6.169530223546665	2.7970289417145415	-0.6079387558638629	2.8623347867903344
5.247020551384335	2.650518524099398	-3.5473408615656083	4.428191011544905
5.944039577419223	3.152679782739302	-1.5199207581150296	3.49993555989851
4.145940288396848	-2.229147524322306	-3.9816267035133994	4.563162268791594
0.8572886679483279	4.070799702137742	4.289127234503805	5.913376586070516
4.443660865884692	-0.9834927397181379	-6.116316562605858	6.194883878095298
3.137632410177999	-6.47392187780194	0.987478091071463	6.548799696144992
2.0406927206067813	-2.126712515091445	4.454331460793296	4.935987731392727
4.844109693535531	0.355880137138446	-5.087238025792448	5.099670715161747
5.912422675799965	4.806269245660305	-1.3854007495904397	5.001955547457997
5.828492825874765	5.172556591934031	-4.44867975505564	6.822469733153977
4.9082913169385405	1.0614130439126295	-4.262977241604639	4.393127884802236
5.826211406431831	3.213485548076148	-2.6922894401424613	4.19224424350453
5.024964707025546	0.8177947580574133	-5.604643132307302	5.6639926647927075
2.3984789533265674	-2.3556785246914567	4.060169880762256	4.694060158577169
4.669808012693669	-1.4295452592328528	-4.515015916928776	4.735923181209268
0.941262054045479	2.844374882977833	5.621835939632931	6.300437112380668
4.536358808435987	-2.5104143004587534	-6.06860353458611	6.567353258348361
2.702222525908561	-6.018074458115896	2.372222337897963	6.468744778073178
5.688010153065085	4.032829543429888	-2.973802857584296	5.010710285192853
2.815320073687697	-5.915535992358412	2.4959758906087655	6.420549954901685
5.4883467383988025	1.9391179600280353	-4.59835586449453	4.990496480254698
2.685763494124894	-4.296779619219297	5.706125281821459	7.142981228309392
3.757329010410069	-3.186124316292033	-0.878480505883084	3.3050137909067754
4.684661684783358	1.300106699608052	-4.703255242214045	4.879640079327536
4.201308573544461	-2.3759412592267024	-1.9238585028471946	3.057176541561383
1.0413566412038127	2.3710110582867805	4.915675570859419	5.457614841344364
4.359897089932184	-1.7347544880488484	-2.920348608134766	3.396735068685853
1.3984444217629037	-0.528874472515118	6.019193091786486	6.042383112968617
6.235863974330731	5.504454546666288	1.0990279424240048	5.613099168422371
6.17565907210609	5.111740123960765	0.9797334150160228	5.204782863809919
1.0962328812202615	1.8534122774522646	4.274459133884149	4.658984648768057
4.872867791025209	1.413793157104244	-5.115735155948425	5.307500096738712
0.2458047702223991	6.485831969220049	1.6692710152094448	6.697199568116153
3.038412161152214	-5.680851117729361	-1.0503692967186204	5.7771398703247705
0.13390424200392131	6.889245780982766	1.389876847869223	7.0280484548010715
0.19892202603325973	5.442590541638355	1.5201630371665824	5.650901473526043
4.5279391422523965	-0.6379893187060524	-4.862449057242973	4.904124917359476
5.82706950609546	5.093748290865241	-2.2902622609708563	5.584941617843458
1.3998820730142267	0.40923631092196205	4.691775938513118	4.709589771454374
4.256765505826376	-1.2791000162351494	-4.897833372991051	5.0621012041560025
3.1993210608093143	-4.517414620005987	-1.6328246233753492	4.803451998276311
1.898686893018638	-2.7334477096701457	3.299332840564512	4.2845459005976885
6.025076369814791	4.55240250106754	-1.5129702474865037	4.797233317392991
1.1086943741845752	3.42565146290916	4.43400057852791	5.603164202102015
5.983554546224071	5.766227732279973	-2.1579308940891435	6.1567887737179205
1.9697004668791525	-2.674752320787612	6.221482258223031	6.77208545921732
1.9031197816733307	-0.7446808772047842	4.025851933893428	4.094146236092202
0.39994263048685513	4.603095103766627	2.268144522619779	5.131565463853151
1.8435356308445312	-1.3119545982835197	2.9054022343862176	3.1878812731238435
0.6296027819426867	3.837394830469917	3.184633413910869	4.986731300753514
5.015177574012986	1.8652710065341187	-5.771118676384194	6.065067741149084
3.96589979717345	-2.6426478543525067	-2.9752196475479167	3.979386841370044
3.7614423585703767	-3.6708275324265998	-1.210542127941194	3.8652796815161454
0.40357450687256397	3.9198367819181117	1.397237269595466	4.16141711252606
2.0298088249620627	-1.5971299441282825	3.192444344114157	3.569667344263003
1.1803826772697594	3.4591680690728195	3.7698046825920106	5.1163728436252205
5.330559548304218	2.7044065744963137	-5.094582296123777	5.7678924827146965
3.6028755320954406	-2.444068945537869	-0.1528791109351153	2.448845653180882
1.3800814071839589	1.3716488110265084	5.191595341324155	5.369737670394067
4.82493181069246	-0.15379509344387665	-5.014983018341195	5.017340690546933
6.24011977839255	5.18619330255016	0.6003303889755605	5.220823454910508
4.345992384331126	-0.6338379282044901	-4.7429824037522845	4.785147082539298
3.686056952531295	-2.8511090209897265	-2.037296234962538	3.5041972830537853
4.2805327593467615	-1.9240003277038855	-2.750897026908747	3.3569646577913272
0.1348122670411301	5.6131114625231096	0.6498774570187176	5.650607135507602
1.2992155138963524	1.2080875221711636	4.271759076764265	4.439301867539934
3.8604930113356293	-3.3939095415968192	-2.550400288696179	4.2453696669575764
3.1816947413682075	-4.812189777210884	-1.0216041894547478	4.919435493204929
3.1501032622931646	-3.817758264643955	-0.890995450926873	3.9203508849119113
1.0159420131031884	2.041227578736027	1.8752452233294665	2.7718504064636176
4.702394042123358	0.692560125375898	-6.240565544144728	6.278877116015813
1.1976031940716765	1.2712479569193973	6.1815311397487624	6.310895229652872
0.6549270006109967	2.721205802767928	2.8047957378696826	3.9079201824230982
1.8047963396514788	-2.4541583583631223	4.257728824703724	4.914381750804116
5.813926334379221	5.141514667303274	-2.552984092634294	5.740461728061467
3.7592379854061564	-2.5128490904274887	-3.5849487359482084	4.37792964660682
6.182103850850272	4.952000074555032	-0.16857749669313699	4.95486862699551
5.559888533773546	2.384148353457792	-3.2457865889067548	4.027318456742954
5.69674980291404	3.944830475056545	-2.686121377953979	4.772518782994597
4.427575359283023	-3.0815979763463677	-6.516279946007861	7.20820022076012
5.6007601740804835	3.7529086650326806	-2.2165046142209652	4.358579602684825
0.02682244163008335	4.8689295017840575	1.3311276162997676	5.047610843183046
1.7866344876561338	-1.780277182887391	4.507763490622594	4.846578023234482
3.7665473101512226	-4.299299477682835	-1.278400489815126	4.4853409916263285
4.1971741984273665	-1.1458068386332527	-3.936548676487363	4.099913266620788
5.109184828392442	2.991599170489639	-6.559784407232644	7.2097459779278505
2.967006661676719	-5.102910572963255	-1.313152654538225	5.269161812829529
3.6643377894044025	-5.782936415662833	-0.8816158725232313	5.849752142978726
2.341860837200799	-4.771490928274554	4.206414276898581	6.360899837876916
3.5968309336436164	-3.551736826984457	-3.6109204091760096	5.064936395411245
6.013192702760051	5.537538410809424	-1.9510519418046557	5.871195391980195
2.791700041465502	-5.895744736975831	3.450105337090788	6.83103453662771
1.4143444564948553	1.3540801479012825	6.103715885951313	6.252110096867679
1.681479515788711	-0.6277509579645315	3.3883585695813387	3.44601872619414
4.523726554734181	-0.5257075881676812	-5.411196584658547	5.436673334501292
3.07598053238521	-3.247758525639207	0.8815946473113339	3.3652852127316266
4.340896162714316	-1.8744526619585162	-4.394144302906996	4.7772457479905075
1.8109770670066965	-0.5863910676937131	4.3708853843528175	4.4100446173956165
0.2853456009034596	5.552292606847821	3.2515227588381794	6.434310642430907
3.42270435889424	-3.9906757280851775	-0.967751281840592	4.106340866298398
5.70654483053471	3.264825282323577	-1.9439512884939918	3.7997408774989743
6.250066998441994	7.058147800510104	-1.650166621966921	7.248482617355121
1.3635595432756156	-1.2886418744231025	5.5553037662727895	5.7028061352356465
1.9534524330742988	-3.6197923505870135	4.4748537696757555	5.755624459721949
0.22680643512878362	4.993870044442553	0.8095904641964904	5.059068564518428
5.337553982602104	1.3744037978158343	-7.0079944547463535	7.1414964872361475
5.5992698112796955	3.854338753102546	-3.0695370667344615	4.92726953065538
5.527489383173345	3.619688730033716	-2.4411231054128395	4.365916687033036
1.3794150670559984	2.9638251211647675	3.190737197239509	4.354889575028876
0.5776023360153018	3.5216806458790924	3.463062968128983	4.939133496149472
5.736813273677156	7.515565110232773	-5.044599797434442	9.051613449679774
1.0083631414563126	2.7103189835873494	5.775844717383293	6.380141941377046
4.50473119977385	-1.03661673468117	-4.25944835254318	4.383774004508429
3.846699031965072	-4.893831153366217	-5.101689094804044	7.069428193121437
3.44369885469242	-5.844396052809548	-2.7306244446495302	6.450835223427536
4.231230629822543	-2.0582120167294304	-3.558957406238076	4.111254616929762
2.9404558812235173	-4.6130793772625935	1.3937955685136734	4.819042169117614
3.7452675730119833	-4.13734871978717	-2.4675989451088953	4.817333181650099
2.796979717418036	-3.019340333959971	-0.22110902921279307	3.0274255160246195
4.8195025857062825	0.8254881181587748	-6.455116765678762	6.507684925668141
4.390489467971897	-1.451143014398507	-4.206035664663408	4.4493316420174995
5.014988734242769	1.450118530555515	-5.164701300084641	5.364418260329489
2.1806098238077025	-1.4601280868812005	5.288988846867788	5.486836707283278
2.8559720776019066	-5.056630218751168	1.1639216042871512	5.18885562240017
3.8310400046317237	-3.6842180517528718	-4.061271020475739	5.4833735012871205
3.461636259521601	-3.560497377781125	-1.5913376804936152	3.899935536716609
4.788486678935548	-0.46649909375050047	-5.913450929371761	5.931822932164933
5.209961491341847	3.2100599937864525	-4.387810524829833	5.436668682705958
1.986040021364625	-1.4279139247002708	5.238598895172415	5.429719749752705
0.9249186224648053	2.9491737545775307	2.3483050816565125	3.7699021991588495
6.143155640934368	4.367335704402221	-0.8211042417638432	4.443853432640305
2.083623657309555	-2.5217635403765244	4.465876456402034	5.128678570296478
5.557401392637526	0.8793741808868627	-1.980707543098493	2.167141278573621
3.6941490961556593	-3.4839708615003975	-2.8699263275133218	4.513815469105702
0.7399314366036813	3.2209123307644703	2.864745447749145	4.3105733635875
3.668588005831283	-5.284049755638758	-2.4546005397116866	5.826340672293281
2.993878081870653	-4.097543737257236	0.44326081732268763	4.121449360468908
2.58143653080948	-2.816692029000544	2.8256238124190274	3.989724791955535
1.0383002757274362	1.2912501398553131	4.622599785103428	4.799557864732399
0.06388040612875223	6.549734017400434	-0.910337225525033	6.612694576560227
1.3265575791599193	0.7370673046568306	4.9762698099305585	5.030559554644036
4.699233642544331	-1.248757614211461	-4.704925143240499	4.867824584200598
4.583059877009312	-0.30865343206689	-6.036776476829819	6.0446618741111156
0.5877063526930337	3.9379683116850956	1.3526248835398995	4.16379496366083
0.5183214233588149	3.6714235427436863	2.944636809800867	4.706403804588683
2.53123916414967	-4.848890107338874	2.2231586446043066	5.3342449917610315
1.5400288460762204	1.0486293288766393	6.203745741775402	6.291747348549264
1.3152698599105628	2.5362600892797267	5.335382543224851	5.907530966742509
4.0765073828713465	-2.960805908122318	-3.850858903312355	4.8575184939217735
1.3864360506811906	-0.4888555458528885	4.7299831944673025	4.755178310500484
5.63605751141033	3.9629084877078795	-5.174742195814774	6.517867785947569
2.7263838977959427	-4.301473750584323	1.2913078263444415	4.491119273560253
0.15966183946122026	4.132041973477575	-1.037706509338871	4.26035276357542
6.191526704745238	5.855976655109524	0.23385504361957427	5.860644227950886
1.4087081881930898	0.041431822498123716	5.087785067154668	5.0879537621206365
6.046518566890738	5.086036109456274	-2.27988362344424	5.573655231815326
2.0594166287595486	-3.26709369603204	3.9167286571503013	5.100457292478263
2.5732592691851237	-5.397004260279216	1.3024257309872982	5.551933696488981
6.17587624516444	4.932867699584766	0.49084073054155597	4.9572278911066086
